GreenColorIntensity,SpotArea,NumHoles,LeafHumidity,DustPresence,LeafEdgeType,PlantAge,SunExposureLevel,SoilPHLevel,PlantHeight,NumLeaves,PlantHealth
46.63107728563063,45.51803891377971,2.0,86.2837304595376,1.0,0.0,17.0,52.400796543358474,5.155093637556805,31.103885449854424,0.25202451471380893,1.0
24.442559200160275,88.65305095898746,9.0,20.838634642309696,1.0,0.0,15.0,23.499935794093695,6.178716729097679,29.33062832478598,9.953411220655743,1.0
15.896958364551972,47.6452382004095,7.0,64.72483419304493,1.0,0.0,3.0,6.135999560817096,5.0166131482299825,24.37749440148247,8.377857462141396,1.0
11.037514116430513,35.83835402998646,3.0,79.13601425498786,0.0,0.0,24.0,92.56051204733382,8.747181788393608,32.64295880423994,3.1897725402617816,1.0
65.63295894652734,71.57621409076086,6.0,9.75725120271459,1.0,0.0,6.0,23.327683668843633,8.83956862777369,48.53100964233175,11.282875301442306,0.0
13.81829513486138,1.548042640660896,1.0,10.96987566182509,1.0,1.0,30.0,52.93140368427368,8.867560090121888,4.783886373343077,10.98201745572502,1.0
19.65823616800535,74.55072006137975,0.0,99.744730326014,0.0,0.0,36.0,61.07128565679907,9.322158567109057,21.390652734256154,8.341230707403058,0.0
36.872517066096414,77.02471400947827,4.0,27.993438455925922,1.0,0.0,51.0,45.01543797020907,5.8644678443248015,19.275030107171006,14.096840391749375,1.0
82.09932298479352,90.67848234595228,10.0,81.80023221928047,1.0,0.0,45.0,59.622423269695304,3.853616991635748,40.41277958611692,2.376699137773841,1.0
9.710127579306127,99.02987060515407,8.0,91.92832854919995,1.0,1.0,46.0,51.388496612128456,6.105327113547005,29.92347841880442,16.934571080284265,1.0
83.7944907498804,57.31136568642279,5.0,22.872806935976197,1.0,1.0,16.0,37.80152362324507,4.379962842933454,42.39027624256447,19.339590565743393,0.0
9.609840789396307,16.74327985434676,7.0,76.08320048895843,1.0,0.0,1.0,5.838482701808545,6.625936168532514,15.894922152968356,13.75543863263826,0.0
97.64594650133958,90.06635269721566,3.0,56.613876688147194,0.0,1.0,7.0,22.677334953142335,5.662541118248175,36.89764474314094,8.927636217201089,1.0
46.86512016477016,8.771184084216554,5.0,95.22041909042801,1.0,0.0,23.0,37.28148302785915,5.483830208902978,44.91507827554916,8.895691640841733,0.0
97.67610881903371,13.950487128229149,9.0,46.611667436144934,0.0,1.0,8.0,51.58120464640157,9.452496722757301,3.249364663938298,1.097077385429277,1.0
60.4845519745046,86.48000686868474,8.0,63.4617873663619,0.0,0.0,15.0,73.68746687520044,6.012755492004517,19.505788729408508,1.2610028549564123,0.0
73.92635793983017,60.154145140708884,5.0,50.61880673584545,1.0,0.0,49.0,81.70723974947119,4.765488273243088,28.647616162271873,15.550220461542665,1.0
3.9187792254320675,57.07089287333458,2.0,23.457595330678004,0.0,1.0,34.0,5.5356247586597185,6.2878372992799845,46.25956900347249,1.309339550792008,0.0
28.280696257640958,6.770490930998674,10.0,38.43971229881634,1.0,1.0,53.0,78.10266322500836,9.451162761109995,42.518205050567765,3.094093838103562,1.0
12.01965612131689,35.66203224177663,2.0,48.54086394212553,1.0,1.0,15.0,88.83026705025772,5.487695886341162,33.58726202871057,9.505414626869808,1.0
29.614019752214492,1.2840429618016458,7.0,9.278697194163875,1.0,1.0,19.0,0.9512193166086536,9.967860977057647,18.023228152192917,5.078000126937214,0.0
11.872771895424405,99.10307124261226,8.0,22.942443115399048,0.0,0.0,7.0,83.20521024471881,3.2434453468229694,48.51614571325447,12.077869496277057,0.0
31.798317939397602,34.454326159266834,1.0,37.0762445879123,1.0,0.0,33.0,27.673465286519182,3.2058946274001388,48.11437606304981,19.71940227159598,0.0
41.426299451466996,80.09620901252632,0.0,57.59621093338666,1.0,0.0,54.0,31.892526883617723,7.700965889659614,48.4048421123384,15.736652518010333,0.0
6.4147496348784365,70.15370212366172,9.0,60.16072382558728,1.0,0.0,35.0,9.06039460543976,7.728068910422989,0.28041251472598616,17.574827037166752,0.0
69.24721193700198,56.948377045640754,8.0,96.56733926238299,1.0,1.0,33.0,37.157431965055686,3.8994308290527493,23.628258783388056,10.032417759711974,1.0
56.660145420657514,67.29418507015208,4.0,84.97513104215642,1.0,0.0,35.0,51.72757800734268,4.613857551377695,5.16869016222346,11.674748442265873,1.0
26.53894909394454,11.565962092585236,3.0,69.66855338743471,0.0,1.0,13.0,21.197673424617925,6.095259446181523,20.159320901326712,12.240120007965698,1.0
52.32480534666997,55.199434850349306,0.0,96.49160461692234,1.0,0.0,21.0,16.34245386136566,4.682166373444428,34.047206700422414,8.659122000263222,0.0
9.394051075844168,29.924097513397495,1.0,29.984283007579805,0.0,0.0,55.0,67.99107983741297,4.767734635820161,4.899642495178869,0.08732158314104455,1.0
57.59464955561793,57.228334973377045,7.0,32.28531595080586,0.0,1.0,22.0,91.67230746449196,8.30543687978739,25.83019658715261,2.606444482521788,1.0
92.92961975762141,27.17161282086582,0.0,27.542338952776912,1.0,1.0,31.0,97.63000096290105,5.7963896997158715,36.89224113517418,16.33568942583676,0.0
31.856895245132367,10.593170824430631,6.0,64.70412170411953,0.0,0.0,18.0,41.26209247138646,7.21331703667259,31.71217047329436,11.538031743395607,1.0
66.74103799636816,12.525504191588354,4.0,54.575745929509345,1.0,0.0,9.0,77.96394965044861,5.112829165301395,47.37900978146915,2.896263771663421,1.0
13.179786240439217,13.622823502863291,8.0,41.78042013225981,0.0,0.0,25.0,14.551880393187611,5.324331778359031,9.076896425065705,13.041375723869542,1.0
71.63272041185655,80.03140311373822,2.0,69.92955979382214,1.0,1.0,48.0,64.53290111856778,7.273525194924641,36.64472963247965,17.74178423954655,1.0
28.94060929472011,57.22442131743145,0.0,23.91907264871682,1.0,0.0,15.0,71.84105273212195,5.02490307139626,17.325912260635175,5.6364801043487756,1.0
18.319136200711682,57.249078963396,9.0,42.01793903827754,0.0,0.0,60.0,26.777363803572275,9.824398758216134,29.979942813969995,16.261773498493945,0.0
58.65129348100832,25.517093980843818,0.0,11.485291457839331,0.0,0.0,58.0,9.67945411382235,9.293404389524811,34.46178380015583,0.06740923258020226,0.0
2.0107546187493552,82.48148791351184,1.0,82.68884854482462,1.0,1.0,10.0,92.50263501173049,6.254981437948952,32.83403420660126,0.6276822807006699,0.0
82.89400292173632,31.27447173559259,10.0,4.707511743102966,0.0,0.0,57.0,68.74972132309479,9.062830325938084,44.9392406721311,0.9318753425263138,1.0
0.46954761925470656,32.61717157682461,8.0,84.38222989431094,1.0,0.0,11.0,1.363873713812458,9.971096866854024,3.963768307108978,5.082554191777704,1.0
67.781653679623,3.894719897172727,1.0,51.83220762731104,0.0,1.0,7.0,35.378958414172146,4.830746823296996,0.5006445720369512,3.4819927649579663,1.0
27.000797319216485,41.31672852968751,8.0,11.735778308646161,0.0,0.0,3.0,61.680626578726105,5.78349494382994,43.13037491441821,6.4268217970570145,0.0
73.5194022122595,41.316745232004905,9.0,3.7635113554069566,0.0,0.0,52.0,47.614520666370176,7.096271733729232,6.3798088802870465,0.49545104971129295,0.0
96.21885451174383,49.28884420271827,10.0,19.63493897690305,1.0,1.0,0.0,77.70819349155255,5.3187192346979915,3.100284243777068,0.9311523278329403,0.0
24.875314351995804,27.011765880280148,5.0,40.638818713874,0.0,1.0,2.0,36.88628231897134,4.77729517025776,36.54145675913526,1.7718198809064156,0.0
57.61573344178369,16.181342712447776,1.0,18.45778642091419,1.0,0.0,19.0,5.896092376273732,8.181186759108591,0.8238215492686052,4.049182299128226,1.0
59.2041931271839,45.45774134728098,4.0,86.41666641090991,0.0,0.0,26.0,56.863470848123896,8.077304766499378,8.879016789728873,19.73307580883744,0.0
57.22519057908734,31.79605116111763,9.0,17.9332840700281,0.0,0.0,31.0,1.2793710603559494,3.0834094866127684,30.233969167382853,12.580635005455829,0.0
22.308163264061832,37.28072209929737,7.0,44.68330487868874,1.0,0.0,32.0,57.46066645323625,6.969008419261511,46.1592553646242,10.987939193679615,0.0
95.2749011516985,23.48784534617674,5.0,1.7355313106014902,0.0,1.0,57.0,80.53493255789324,3.1324329431602704,0.6312158204109686,1.5046737422024137,1.0
44.71253786176273,29.85586466628789,2.0,98.31758764281176,1.0,1.0,15.0,53.482531478224026,4.907541933621218,25.574901703775488,3.365654636237607,0.0
84.64086724711278,38.59156298682112,6.0,35.90431073989697,1.0,0.0,52.0,35.015799044660255,7.166801175830229,35.31481178309008,3.20323303739261,1.0
69.94792753175044,66.38623974237278,8.0,33.48881284400315,1.0,1.0,12.0,91.78271889223896,8.096691763041939,9.350383458832939,2.961423822107514,1.0
29.743695085513366,64.6187584509573,8.0,91.37743500860304,1.0,1.0,7.0,4.525530414609625,3.9161140019856853,39.77188069745464,2.0381174509596334,1.0
81.37978197024772,92.42375208900661,10.0,94.26699763679507,1.0,0.0,51.0,57.99130251994155,9.093945820187557,45.53499931347177,18.350214150592766,1.0
39.65057408469846,99.19863507123084,1.0,68.60373350178264,1.0,1.0,36.0,64.97815378483389,3.447380966275727,26.52625451278493,7.422448195998808,1.0
88.11031971111616,98.35717863996162,2.0,2.471359105693016,0.0,0.0,10.0,98.23388376506375,9.767178179441395,40.82494881398737,0.6678693018017756,0.0
58.12728726358587,93.09366194155481,1.0,64.02773887172513,0.0,0.0,46.0,45.97050496800901,6.004332418657794,8.755409850603574,15.300713974533934,0.0
88.17353618548528,58.96202374334661,1.0,29.157073090221918,0.0,0.0,5.0,8.424695620125922,6.468332585515983,43.317473518692736,1.7918298935169474,1.0
69.25315900777659,13.327354547166648,2.0,8.93340023864787,1.0,1.0,28.0,80.86314827711986,9.819364778234931,33.784134515149226,13.087363728130118,1.0
72.52542798196406,20.32736209888727,1.0,91.59784581802725,1.0,0.0,10.0,7.463377697495344,6.4892274710890385,3.1042110031665016,8.312308762208785,1.0
50.13243819267023,97.83674445526974,0.0,56.010347214529645,1.0,0.0,59.0,88.3677621215564,8.411541698954299,45.29318103269323,4.635102993178332,1.0
95.6083634723224,32.846011875662526,10.0,84.02701190040113,0.0,0.0,3.0,18.469579972716012,6.65215352243586,4.7958912477221896,19.19006786929495,1.0
64.39901992296375,34.0575941725133,8.0,56.435936801568374,1.0,1.0,12.0,36.23670940525522,3.895440438555154,39.5491562991759,4.237971245102976,0.0
42.38550485581797,52.90992777968317,9.0,1.360098636106588,0.0,0.0,50.0,94.93127317905716,7.753951046542055,22.7336676584312,7.505897108518134,1.0
60.639321412792434,0.3044756293076212,1.0,96.67800309055373,0.0,1.0,21.0,92.48874458535049,5.009412490272826,29.092132417932838,7.391691201049431,0.0
1.9193198309333526,55.2468718817291,9.0,24.168152455502856,1.0,0.0,56.0,44.28678707092344,7.279650280069078,38.06232214034099,9.531941386667256,0.0
30.15748166745493,14.929674379259271,0.0,56.86226686532431,1.0,1.0,46.0,88.51147894757939,4.441189251087101,4.6055958449563725,5.0041305497635875,0.0
66.01735374926851,44.46285576026574,4.0,0.6951153057448534,0.0,1.0,47.0,82.89542467473855,6.55381427706156,4.926192151470731,18.35886516093518,0.0
29.007760721044406,8.623680582967175,5.0,4.894985393990725,0.0,0.0,45.0,39.49696765129806,8.287722387547397,17.653296455173837,7.34654125379659,0.0
61.801542899884154,18.65866071987177,4.0,18.768321587409165,0.0,0.0,4.0,14.640796643028741,9.094430523951832,30.460153056162497,18.016130286748158,0.0
42.87687009457662,37.65403097246897,0.0,74.0745319700517,0.0,1.0,49.0,90.94516606169755,6.687742195870805,16.55460413301839,7.013429331859424,1.0
13.547406422245023,52.51045967923095,4.0,85.49565388500217,0.0,0.0,18.0,44.3577636196588,4.009667604928651,28.223189617673956,5.423189407997871,0.0
29.828232595603076,62.95046992550829,0.0,91.0942448554467,0.0,0.0,60.0,4.685333983620943,9.793407398419234,42.87058139860094,13.446139225377804,0.0
56.99649107012649,96.71626283796985,6.0,14.909165351856368,0.0,0.0,27.0,44.94742983821115,7.854901249797229,16.154461065935166,15.010072672683027,0.0
59.08727612481732,10.55518641290385,7.0,92.30941053112298,0.0,1.0,1.0,63.78729662823578,6.889090288305177,44.74311911562811,10.099515959053008,0.0
57.43252488495788,10.724024688296863,6.0,34.02540430341913,1.0,1.0,16.0,6.478801734801875,3.27936966803768,16.547024906448815,15.846517765099717,1.0
65.32008198571336,0.2008320093122129,2.0,21.442079082251674,1.0,1.0,40.0,19.741097473494662,6.609118076317112,25.877453317842047,7.640068471732651,1.0
65.21032700016889,27.8444641030662,2.0,46.617661637899,0.0,1.0,59.0,76.19724435015677,7.524866605206578,43.63347668758132,1.0611010457767045,0.0
43.14184354339739,80.18670308337461,5.0,29.61026508229817,0.0,1.0,59.0,38.12001528344338,6.542840639265844,28.277661760598903,17.222722672686984,1.0
89.6546595851063,66.82908761954361,1.0,67.85527544212427,0.0,0.0,41.0,38.543410286053856,6.519880107920308,24.008460208505124,15.482152971355108,1.0
36.75618700478965,81.84139766724762,10.0,62.780739339827626,0.0,0.0,40.0,39.57191548255013,6.2475483663019595,44.599536553571234,8.988263151592736,0.0
43.58649252656268,98.46840286581681,8.0,95.81348029784019,1.0,0.0,42.0,47.82680364373355,3.7133189430033524,6.194607288934834,0.3488323533989779,0.0
89.19233550156721,92.93119324511848,4.0,23.820206943773027,0.0,1.0,8.0,78.20795460951578,6.306131442521923,40.44638483302042,15.660589917420449,1.0
80.61939890460857,69.84004674506681,10.0,94.76590076647722,0.0,0.0,58.0,29.677868401415843,7.813002666660097,18.383250763724067,0.9932228113093333,1.0
70.38885835403663,2.2882664054792667,5.0,35.83390934525206,0.0,0.0,27.0,31.02790186084534,8.249708458925262,13.028311503840984,9.158482901430718,0.0
10.022688731230112,6.425837475403529,9.0,74.29927761024398,0.0,0.0,7.0,85.7565980066877,6.337058955062433,30.566638230314773,3.910071019384471,0.0
91.94826137446735,99.05984523775638,0.0,52.92855515284074,1.0,0.0,60.0,17.868010363725794,7.5429028949244605,35.389928473916854,18.74787212942642,1.0
71.42412995491114,41.99360940182755,1.0,26.75012148210152,1.0,1.0,13.0,20.495931266081023,7.950548383665425,0.8914647428992062,4.436316867305283,0.0
99.88470065678665,80.87405135281975,8.0,88.97398309553208,0.0,0.0,13.0,9.090253528351045,9.771832147550683,35.3010403067247,5.410103199862659,1.0
14.944830465799374,54.10408590992672,3.0,72.51936652342785,1.0,1.0,8.0,37.360048546996246,9.586890003283916,44.664895676867964,8.121926154995947,1.0
86.81260573682142,93.2789220604521,2.0,85.26923435770041,1.0,1.0,53.0,61.16588198780411,5.174605525128902,39.58725733685953,15.276443597682693,0.0
16.249293467637482,73.68054205605253,4.0,51.384242847326014,0.0,0.0,40.0,96.23473334546651,5.039809378306336,25.266007512667176,11.58342313846956,0.0
61.55595642838442,57.9983859417471,10.0,8.608807651421646,0.0,0.0,52.0,4.91646070741848,4.829543304612474,41.326187322046664,1.812494818710706,1.0
12.381998284944151,40.68195573297893,3.0,80.29278694365136,0.0,1.0,60.0,26.128889276769673,5.61700298465056,31.53761641558404,6.299363524863201,0.0
84.80082293222344,46.962468183454234,5.0,77.89609947750873,0.0,0.0,53.0,65.47557677022604,5.24053424863218,40.96614238042238,3.2399407047002238,1.0
80.73189587250107,2.317320176180593,1.0,85.50209195960761,0.0,1.0,46.0,25.779648462917105,8.470890936794227,17.661643499357215,6.404328276133839,1.0
56.91007386145933,21.030491681457896,2.0,18.66593467052301,1.0,1.0,16.0,54.070378091304875,9.731395190503552,26.518046987904388,10.056310067619847,1.0
40.71832972259997,96.33757031020774,4.0,77.98265739070746,0.0,0.0,51.0,85.0239204755107,3.7646839203067626,40.335162909573384,15.868070217902142,0.0
6.916699545513804,39.47691123679788,3.0,67.11798654917006,0.0,1.0,24.0,88.64007832292151,6.278507728634384,40.59219808049247,19.303190480550345,0.0
69.74287731445636,9.437180241890985,1.0,90.20162859604125,1.0,1.0,4.0,52.47760351801246,4.215206113018468,31.0517419422977,8.408725141036097,1.0
45.35426826780689,39.38984889042566,7.0,86.90346917618913,1.0,0.0,17.0,38.44515395271026,9.845492034453605,32.97492835978112,11.714677009820198,1.0
72.20555994703479,12.687043378612861,0.0,96.74482689847508,1.0,1.0,33.0,45.180506914060416,7.632986993995016,33.5837597985149,5.727687409905369,1.0
86.63823259286292,86.25573128346385,8.0,22.17879437883581,1.0,0.0,44.0,45.93811689045323,8.836505439992985,35.2227427361441,9.58801485792138,1.0
97.55215050028858,88.23526524900677,6.0,57.59094752778764,1.0,0.0,32.0,84.69025815577587,7.763316384422904,45.35261726305595,18.541107762929595,1.0
85.5803342392611,90.39359246271013,7.0,15.922835806299984,1.0,0.0,35.0,67.93741573177353,7.919275279630406,9.450945198776761,19.9727397018071,0.0
1.1714084185001972,2.2008983127335235,4.0,57.32055310384921,1.0,1.0,57.0,41.024331576649686,6.988263439572011,28.71426544430145,1.8858985814033158,1.0
35.99780644783639,83.2770141008858,1.0,67.67011942799488,1.0,0.0,28.0,0.658174978120063,3.8604418092484827,31.480711287896305,5.454087854822189,0.0
72.9990562424058,38.23651849974606,9.0,33.97103248698809,0.0,0.0,12.0,85.6223572149665,8.254548532292919,39.43292274445013,17.014245983354268,1.0
17.162967726144053,17.653681723033866,2.0,27.30778360884577,0.0,0.0,34.0,43.8974392741583,7.0423447526409895,22.111177284507132,1.4094418533507769,0.0
52.10366062041293,23.419124168053727,4.0,50.81417500911149,1.0,0.0,21.0,13.945400918681973,4.1431477082923145,11.30848149414614,11.047829658211537,1.0
5.433798833925363,46.78452952294777,9.0,18.490025418112566,1.0,1.0,10.0,65.40082778792498,9.340538853637309,37.648403877271406,19.295336851683416,1.0
19.999652489640006,29.165749601271983,5.0,34.267131315203144,0.0,0.0,17.0,67.35975108497429,8.713071165517416,14.688829706226775,12.870030397306287,0.0
1.8521794460613972,86.79839311905121,3.0,40.27321812764787,0.0,0.0,36.0,30.98872831672177,6.785233947555639,16.31344384642072,16.138218646407555,1.0
79.36977033574206,12.377312206174285,9.0,51.835219702933166,0.0,1.0,19.0,67.22551854407914,4.750555106912551,46.58875478934416,0.15501468331596824,1.0
22.392468806038014,57.41660811217354,0.0,15.996716827479428,1.0,1.0,47.0,80.37187793899567,8.866761258930152,24.443964818245924,13.413136739272232,1.0
34.53516806969027,32.24816963428869,1.0,47.70756197962721,0.0,0.0,6.0,65.05072254660317,4.370388862533453,30.92298680882678,12.58263865103472,1.0
92.80812934655908,11.749151035548644,1.0,83.843790284536,0.0,0.0,28.0,69.5333593811017,5.095294944456443,38.950021342173784,10.072822823922674,1.0
70.44144019235328,22.178846805910002,6.0,21.30372144418805,0.0,0.0,46.0,46.97742978600389,6.386381561151854,39.288757743963096,13.284689882283484,1.0
3.1838929531307847,61.64455739907636,1.0,88.70164017436937,1.0,0.0,30.0,99.87461285247714,6.428927252644272,8.146102963806456,2.549191949435039,0.0
